,time,prophet_pred,arima_pred,values,precinct_number
115,2023-02-01,83.95462849851356,87.13694852823672,98.0,67
116,2023-03-01,105.21843435516224,91.41712430140907,88.0,67
117,2023-04-01,92.69345930669613,87.74696386401511,83.0,67
118,2023-05-01,97.98139162883967,85.80796757778104,106.0,67
119,2023-06-01,75.68812742880519,94.67109918123836,85.0,67
120,2023-07-01,88.9371036612853,86.87845564994102,,67
121,2023-08-01,100.4871065863442,87.54592447178672,,67
122,2023-09-01,112.75576019487605,87.78309516471742,,67
123,2023-10-01,110.70140118022884,87.86736867045164,,67
124,2023-11-01,95.70975747909584,87.89731344853942,,67
125,2023-12-01,84.98889859915676,87.90795368151554,,67
126,2024-01-01,94.24425547929256,87.9117344595014,,67
127,2024-02-01,86.95122163112039,87.91307787765875,,67
128,2024-03-01,108.80752525503334,87.91355523241278,,67
129,2024-04-01,95.35426325473988,87.91372485015982,,67
130,2024-05-01,100.8676680912082,87.91378512017886,,67
131,2024-06-01,77.74602776128145,87.91380653583411,,67
108,2022-07-01,69.68652893056951,83.75247442078182,88.0,68
109,2022-08-01,86.75431569377076,85.4633925945882,63.0,68
110,2022-09-01,91.7639768969604,74.9967836515978,73.0,68
111,2022-10-01,102.58294936808032,78.57395514663364,110.0,68
112,2022-11-01,77.92577945138095,93.96354262852076,71.0,68
113,2022-12-01,67.38125120838282,78.30599861419063,61.0,68
114,2023-01-01,77.6511368478678,73.65758942153775,70.0,68
115,2023-02-01,61.80914901687997,76.77379359614758,55.0,68
116,2023-03-01,87.85085200234498,70.03344512887433,93.0,68
117,2023-04-01,80.30948773358887,85.32235559247873,70.0,68
118,2023-05-01,77.89521865226527,75.98965083668121,80.0,68
119,2023-06-01,59.71341492418158,79.90019717742999,57.0,68
120,2023-07-01,66.82842499533388,70.14694975065315,,68
121,2023-08-01,82.59890292869531,74.99552673946104,,68
122,2023-09-01,87.67837242242936,76.78367526533712,,68
123,2023-10-01,99.36381039100245,77.44314198267989,,68
124,2023-11-01,74.80030694938486,77.68635240115997,,68
125,2023-12-01,63.395386271719545,77.77604806904081,,68
126,2024-01-01,74.31448041655977,77.80912770800887,,68
127,2024-02-01,58.81501052875211,77.82132743337031,,68
128,2024-03-01,86.7938764263246,77.82582667530697,,68
129,2024-04-01,76.26352847117063,77.827485989546,,68
130,2024-05-01,74.63137023614846,77.82809794235553,,68
131,2024-06-01,55.8176827836928,77.82832362971014,,68
108,2022-07-01,35.059206961680275,39.690675203181705,50.0,69
109,2022-08-01,43.59457170788091,39.07458083086686,34.0,69
110,2022-09-01,50.81973394724454,34.24728283689391,44.0,69
111,2022-10-01,48.38860270528179,38.899923563806304,29.0,69
112,2022-11-01,38.66698164710984,32.73314410914252,39.0,69
113,2022-12-01,33.37887467254367,37.806099177851216,30.0,69
114,2023-01-01,37.52324042245346,33.390162846950105,23.0,69
115,2023-02-01,30.785511791840047,32.579312490218136,33.0,69
116,2023-03-01,44.23893533219204,35.9716367479981,41.0,69
117,2023-04-01,42.72534101419805,37.41747400191809,40.0,69
118,2023-05-01,37.49595915379293,36.64999755249262,38.0,69
119,2023-06-01,28.045054920090895,36.263245409882906,23.0,69
120,2023-07-01,36.08384509495102,31.67777122831616,,69
121,2023-08-01,44.38303070581417,35.839629699774605,,69
122,2023-09-01,51.37192879213362,35.839629699774605,,69
123,2023-10-01,49.116031187176425,35.839629699774605,,69
124,2023-11-01,39.31978248610348,35.839629699774605,,69
125,2023-12-01,34.223100063565504,35.839629699774605,,69
126,2024-01-01,38.26966709327835,35.839629699774605,,69
127,2024-02-01,31.652770298196685,35.839629699774605,,69
128,2024-03-01,45.252522436603385,35.839629699774605,,69
129,2024-04-01,43.49366354625446,35.839629699774605,,69
130,2024-05-01,38.65026883301604,35.839629699774605,,69
131,2024-06-01,29.11491074482849,35.839629699774605,,69
108,2022-07-01,127.8020874173225,152.50560138612107,154.0,70
109,2022-08-01,152.7796121816288,148.2673963115008,144.0,70
110,2022-09-01,106.57626128435612,148.8847397154465,119.0,70
111,2022-10-01,143.39642280799254,144.38885572294996,135.0,70
112,2022-11-01,163.6981934317499,140.94514765901008,166.0,70
113,2022-12-01,148.51955599163836,147.2447529099891,131.0,70
114,2023-01-01,167.5711720143293,150.0093790740352,157.0,70
115,2023-02-01,140.78299344745145,145.54571143932552,158.0,70
116,2023-03-01,149.07010896243565,150.8790337343733,174.0,70
117,2023-04-01,94.23048343820793,152.66933583914613,81.0,70
118,2023-05-01,157.42890851141536,146.65423742457887,171.0,70
119,2023-06-01,128.8546642080074,136.87067703741482,135.0,70
120,2023-07-01,125.13200512811947,151.41316799643553,,70
121,2023-08-01,150.72899370560603,145.79610360722293,,70
122,2023-09-01,102.64637535027342,148.54236439105142,,70
123,2023-10-01,142.11956906507018,147.68434092236964,,70
124,2023-11-01,161.79615373413134,148.1519732821916,,70
125,2023-12-01,147.8828668114037,148.02568778618573,,70
126,2024-01-01,166.2427120244081,148.10728427914933,,70
127,2024-02-01,139.4904894165149,148.08996550920332,,70
128,2024-03-01,153.76691115549835,148.10467157894612,,70
129,2024-04-01,95.7238458037859,148.10264566161743,,70
130,2024-05-01,149.68953699949952,148.1054049141742,,70
131,2024-06-01,121.67716636160304,148.1052711078781,,70
108,2022-07-01,50.82975022060119,59.9158341185297,60.0,71
109,2022-08-01,59.609965111327256,56.13029357100405,61.0,71
110,2022-09-01,46.83605452283208,54.964675679234674,53.0,71
111,2022-10-01,60.02091683582705,53.27681252077794,58.0,71
112,2022-11-01,61.127347977885016,53.04252943278146,91.0,71
113,2022-12-01,58.63862831384181,61.6000738093533,87.0,71
114,2023-01-01,62.15617749905971,66.43735182551991,62.0,71
115,2023-02-01,51.93149217722221,59.91728350558296,82.0,71
116,2023-03-01,56.92644632946544,60.20379629722058,68.0,71
117,2023-04-01,41.062491505180255,60.44025346579693,42.0,71
118,2023-05-01,54.290935074549374,51.93928695402598,74.0,71
119,2023-06-01,46.08276008936413,54.84499770789324,60.0,71
120,2023-07-01,52.065690889018434,57.17913226553851,,71
121,2023-08-01,60.27181451733511,54.07504890380544,,71
122,2023-09-01,47.1056536919914,52.85920781464568,,71
123,2023-10-01,60.78118681896959,52.03350524395673,,71
124,2023-11-01,62.54080607605952,51.62871699509228,,71
125,2023-12-01,59.50275949368668,51.390130514624985,,71
126,2024-01-01,63.05467366391832,51.26381994496578,,71
127,2024-02-01,53.060719022870416,51.19270413211264,,71
128,2024-03-01,58.086960955601135,51.15406607204591,,71
129,2024-04-01,43.656769237491694,51.13263832680436,,71
130,2024-05-01,54.87026636018937,51.120895043496944,,71
131,2024-06-01,45.68894786846146,51.1144151033256,,71
108,2022-07-01,65.69427269378116,71.74543121183858,90.0,72
109,2022-08-01,83.72909633569815,78.5792633245761,85.0,72
110,2022-09-01,86.74492727556343,77.15554830108911,83.0,72
111,2022-10-01,100.59099918185214,76.58606229169432,126.0,72
112,2022-11-01,79.373730082067,88.83001149368239,66.0,72
113,2022-12-01,74.01270102422525,71.74543121183858,61.0,72
114,2023-01-01,82.26240072991729,70.32171618835159,68.0,72
115,2023-02-01,75.56010156331563,72.31491722123337,94.0,72
116,2023-03-01,88.15367226801243,79.71823534336569,96.0,72
117,2023-04-01,84.626777501095,80.28772135276049,84.0,72
118,2023-05-01,77.21210505357269,76.87080529639172,85.0,72
119,2023-06-01,61.13146704833558,77.15554830108911,61.0,72
120,2023-07-01,67.65663261365737,70.32171618835159,,72
121,2023-08-01,85.13804249472967,72.97600966475919,,72
122,2023-09-01,87.49660612499113,73.73180116458019,,72
123,2023-10-01,102.00001166112068,73.94700750716397,,72
124,2023-11-01,80.41152804514061,74.00828600778121,,72
125,2023-12-01,74.67504962824438,74.02573463217031,,72
126,2024-01-01,84.32059827556381,74.0307030059067,,72
127,2024-02-01,77.5246567606019,74.03211771557287,,72
128,2024-03-01,92.1510295911886,74.03252054425398,,72
129,2024-04-01,86.10256638715944,74.03263524690303,,72
130,2024-05-01,77.56972019976696,74.03266790767996,,72
131,2024-06-01,64.02295590761126,74.03267720760772,,72
108,2022-07-01,27.160372462446727,33.41810788889135,24.0,76
109,2022-08-01,29.04743749908333,30.009587947204285,30.0,76
110,2022-09-01,43.01236561407133,32.28193457499566,48.0,76
111,2022-10-01,42.993015804349625,39.09897445836978,42.0,76
112,2022-11-01,26.97275510339174,36.82662783057841,25.0,76
113,2022-12-01,26.641007803798075,30.388312385169517,25.0,76
114,2023-01-01,29.783896821301752,30.388312385169517,27.0,76
115,2023-02-01,25.082866340728497,31.14576126109997,33.0,76
116,2023-03-01,35.33880701693839,33.41810788889135,53.0,76
117,2023-04-01,34.94684163796904,40.99259664819593,35.0,76
118,2023-05-01,31.26027274304218,34.175556764821806,38.0,76
119,2023-06-01,24.280589825411443,35.31173007871749,34.0,76
120,2023-07-01,26.937020326317757,33.796832326856574,,76
121,2023-08-01,28.516154100973854,33.71988776403263,,76
122,2023-09-01,41.96317003344792,33.69074697772265,,76
123,2023-10-01,42.734298212643495,33.679710649805536,,76
124,2023-11-01,26.214949477942536,33.675530922717925,,76
125,2023-12-01,26.383167595068983,33.673947957925826,,76
126,2024-01-01,29.311239850349995,33.67334845047462,,76
127,2024-02-01,24.414461741880608,33.6731214023521,,76
128,2024-03-01,34.887098560620245,33.673035413679514,,76
129,2024-04-01,34.475152846938386,33.67300284766782,,76
130,2024-05-01,30.978874028327525,33.67299051412334,,76
131,2024-06-01,23.73899367199033,33.67298584310864,,76
108,2022-07-01,57.8672941455639,72.93367592399329,72.0,78
109,2022-08-01,72.30116115879709,72.4452843822506,78.0,78
110,2022-09-01,88.99423924195816,75.37241081623083,105.0,78
111,2022-10-01,100.65053449599598,88.85977315462503,97.0,78
112,2022-11-01,75.3648214863041,86.0153105669391,86.0,78
113,2022-12-01,68.61499469090265,81.34115009772327,47.0,78
114,2023-01-01,69.63134402727287,62.43495198581128,81.0,78
115,2023-02-01,61.52217186168432,78.14300306202766,86.0,78
116,2023-03-01,77.11797552880282,80.80203475597277,90.0,78
117,2023-04-01,78.73544722154145,83.12752768926507,94.0,78
118,2023-05-01,66.6797458346803,85.56701736867208,77.0,78
119,2023-06-01,60.22388938372315,77.7617019885992,65.0,78
120,2023-07-01,55.49516013339412,71.79496634349402,,78
121,2023-08-01,69.08701152945655,74.6816645809814,,78
122,2023-09-01,86.66827626264813,75.9080174859213,,78
123,2023-10-01,98.54161046492908,76.42900767045947,,78
124,2023-11-01,73.31021528494256,76.65033936975398,,78
125,2023-12-01,65.15266489122361,76.74436747732,,78
126,2024-01-01,67.50341763542855,76.78431333704378,,78
127,2024-02-01,59.40032220153654,76.80128349363183,,78
128,2024-03-01,76.15263549978862,76.80849290698816,,78
129,2024-04-01,74.50328315878981,76.811555674304,,78
130,2024-05-01,65.7495554579204,76.81285682644597,,78
131,2024-06-01,56.71214151501286,76.81340959350986,,78
108,2022-07-01,46.93934051668605,40.276252744505456,62.0,73
109,2022-08-01,52.23356988138664,47.80990773944538,63.0,73
110,2022-09-01,52.96600191979282,49.27100786624315,65.0,73
111,2022-10-01,52.8849141145615,51.027382922757134,56.0,73
112,2022-11-01,45.04806142035042,49.151522010267975,45.0,73
113,2022-12-01,45.703750625273656,46.04484763986317,47.0,73
114,2023-01-01,50.97224466262919,46.6256382048981,62.0,73
115,2023-02-01,52.1465160240374,51.634911060226216,77.0,73
116,2023-03-01,59.617303333961786,57.43916639216522,87.0,73
117,2023-04-01,46.59232333917912,62.31531778568026,39.0,73
118,2023-05-01,49.58405638451013,48.3451789614006,46.0,73
119,2023-06-01,39.51623448216499,49.925323323361255,38.0,73
120,2023-07-01,49.2669013754147,46.957252500664325,,73
121,2023-08-01,54.420887167200505,49.21800547640749,,73
122,2023-09-01,55.122738078688286,49.78860500086574,,73
123,2023-10-01,55.057288138608186,49.93262065441363,,73
124,2023-11-01,47.24655814548786,49.96896927998692,,73
125,2023-12-01,47.958711440000606,49.97814343952109,,73
126,2024-01-01,53.20927882582607,49.98045893843834,,73
127,2024-02-01,54.35868312869597,49.98104335548666,,73
128,2024-03-01,61.63954673434949,49.981190858594445,,73
129,2024-04-01,49.16298544164922,49.981228087431056,,73
130,2024-05-01,51.90734496566193,49.9812374837502,,73
131,2024-06-01,41.62871854048126,49.98123985532077,,73
108,2022-07-01,104.69723571871494,100.37198070185892,125.0,75
109,2022-08-01,109.98644227778932,111.06013336956016,125.0,75
110,2022-09-01,106.67603618980196,112.19712979739032,89.0,75
111,2022-10-01,114.21956528487948,93.8599222791462,85.0,75
112,2022-11-01,103.08987077616447,91.31002961415274,82.0,75
113,2022-12-01,92.79080206376264,89.1802339034204,74.0,75
114,2023-01-01,103.567906834842,84.28759031666043,82.0,75
115,2023-02-01,95.09529467056804,87.75548184873429,95.0,75
116,2023-03-01,116.47703517170974,94.28490215901672,135.0,75
117,2023-04-01,103.77779350545528,115.87819036213804,83.0,75
118,2023-05-01,100.47873732344097,89.44239848212594,97.0,75
119,2023-06-01,90.86412518488108,96.4541649124636,73.0,75
120,2023-07-01,110.61044608285772,83.57770858979865,,75
121,2023-08-01,115.75269010472454,88.40970820223458,,75
122,2023-09-01,112.3856224641253,90.617012369897,,75
123,2023-10-01,119.99246069318448,91.62533026711712,,75
124,2023-11-01,108.75610457261774,92.08593963702155,,75
125,2023-12-01,98.60591507760844,92.29635045312298,,75
126,2024-01-01,109.42375081812366,92.39246814942962,,75
127,2024-02-01,100.980830076859,92.43637564294384,,75
128,2024-03-01,122.3384881578838,92.45643301074166,,75
129,2024-04-01,110.09433868146267,92.46559541038644,,75
130,2024-05-01,106.49628610558334,92.46978088318107,,75
131,2024-06-01,96.5780294166979,92.4716928476439,,75
108,2022-07-01,63.17345496829396,66.5850163787066,66.0,77
109,2022-08-01,76.77521371458855,69.83079547252454,118.0,77
110,2022-09-01,83.59375796422621,85.17447846148207,71.0,77
111,2022-10-01,90.58242470041054,71.30614960607815,118.0,77
112,2022-11-01,79.35550908783885,85.17447846148207,91.0,77
113,2022-12-01,61.69851329396217,77.20756614029258,76.0,77
114,2023-01-01,77.14696706100779,72.78150373963176,95.0,77
115,2023-02-01,58.56833025675186,78.38784944713547,58.0,77
116,2023-03-01,85.36014914874178,67.47022885883877,109.0,77
117,2023-04-01,78.6161484794436,82.51884102108558,74.0,77
118,2023-05-01,71.88051612164044,72.19136208621032,87.0,77
119,2023-06-01,55.2354433012875,76.02728283344969,69.0,77
120,2023-07-01,63.686815244245054,70.71600795265671,,77
121,2023-08-01,76.81723861961311,71.22235183788929,,77
122,2023-09-01,83.83115838116234,71.37175914670479,,77
123,2023-10-01,91.30142274276552,71.4158448848336,,77
124,2023-11-01,79.67363520969532,71.42885330002942,,77
125,2023-12-01,61.94466824868019,71.43269170385545,,77
126,2024-01-01,77.72712721575138,71.43382430484564,,77
127,2024-02-01,59.06336257244142,71.43415850235615,,77
128,2024-03-01,85.50705142057878,71.43425711429187,,77
129,2024-04-01,79.92914207097904,71.43428621179726,,77
130,2024-05-01,73.15571389456893,71.43429479762223,,77
131,2024-06-01,54.070281946607935,71.4342973310487,,77
108,2022-07-01,98.44315101316704,87.90801159813826,120.0,79
109,2022-08-01,104.18458685379186,98.71721175047745,118.0,79
110,2022-09-01,90.41136330100836,105.21202643987112,97.0,79
111,2022-10-01,100.66824005193553,102.4460576774083,76.0,79
112,2022-11-01,103.38188709552246,93.5385157982386,99.0,79
113,2022-12-01,91.3308494785926,95.37804892801664,67.0,79
114,2023-01-01,107.54838174144491,85.81977516340282,105.0,79
115,2023-02-01,92.85423604758267,92.28004451877932,99.0,79
116,2023-03-01,104.7503738946122,94.54345502802371,114.0,79
117,2023-04-01,92.44224690882692,101.0967943300808,120.0,79
118,2023-05-01,109.8321435408593,107.46375829156396,120.0,79
119,2023-06-01,85.65010871377474,111.68620609030262,118.0,79
120,2023-07-01,102.58452407538662,113.8128135549426,,79
121,2023-08-01,108.24487360620203,113.8128135549426,,79
122,2023-09-01,94.42313116816456,113.8128135549426,,79
123,2023-10-01,104.7601595003498,113.8128135549426,,79
124,2023-11-01,108.49764602174956,113.8128135549426,,79
125,2023-12-01,95.81776318304983,113.8128135549426,,79
126,2024-01-01,111.46010803758186,113.8128135549426,,79
127,2024-02-01,96.9160174908117,113.8128135549426,,79
128,2024-03-01,109.06156010626252,113.8128135549426,,79
129,2024-04-01,96.88165981229416,113.8128135549426,,79
130,2024-05-01,113.27435774020272,113.8128135549426,,79
131,2024-06-01,89.16949583428453,113.8128135549426,,79
108,2022-07-01,35.181935163904654,31.614292325723973,45.0,81
109,2022-08-01,36.57013865830833,37.83558991024991,42.0,81
110,2022-09-01,39.34091185860507,37.96417762847521,37.0,81
111,2022-10-01,42.81301976327731,36.81865899328601,45.0,81
112,2022-11-01,35.569245194046346,39.7935018698274,39.0,81
113,2022-12-01,31.461400198157264,38.48141243356688,30.0,81
114,2023-01-01,36.25860229567101,35.259018604394136,46.0,81
115,2023-02-01,34.109655456828214,40.24163289730008,30.0,81
116,2023-03-01,40.39884086809019,35.34491888870717,46.0,81
117,2023-04-01,38.63528650920198,40.31275620947822,31.0,81
118,2023-05-01,37.558312821916665,35.7717632008444,48.0,81
119,2023-06-01,27.525575802336437,41.20615343449347,25.0,81
120,2023-07-01,36.63520656662914,33.91187571441236,,81
121,2023-08-01,38.02779625407105,35.6579906649641,,81
122,2023-09-01,40.75132526199852,36.000109150257785,,81
123,2023-10-01,44.17804683768156,36.06714085280558,,81
124,2023-11-01,36.86293157921288,36.08027445809031,,81
125,2023-12-01,32.89731840209764,36.08284774179367,,81
126,2024-01-01,37.66852041803615,36.08335192848685,,81
127,2024-02-01,35.51335996121103,36.08345071441599,,81
128,2024-03-01,41.55478753582959,36.08347006966659,,81
129,2024-04-01,40.169559502063365,36.08347386196504,,81
130,2024-05-01,39.21353460616242,36.08347460499481,,81
131,2024-06-01,29.055077927914347,36.083474750577565,,81
108,2022-07-01,67.32821800280962,76.78298951474248,92.0,83
109,2022-08-01,80.5559171583686,79.86919006958084,83.0,83
110,2022-09-01,84.05815393405727,75.61049706697605,90.0,83
111,2022-10-01,86.79822037296056,79.63746305854698,85.0,83
112,2022-11-01,77.22928878677676,77.42542015316236,71.0,83
113,2022-12-01,63.703543767224446,70.32099384026256,63.0,83
114,2023-01-01,79.63585403861836,66.10631658066262,78.0,83
115,2023-02-01,67.11033951791798,73.93096783561784,78.0,83
116,2023-03-01,84.40091521158472,74.10379894150103,86.0,83
117,2023-04-01,79.80140947068674,78.51279955217376,95.0,83
118,2023-05-01,76.45859822001775,83.60476103271775,112.0,83
119,2023-06-01,66.19977876665965,93.10621689597716,82.0,83
120,2023-07-01,70.03497003424626,77.99555988696093,,83
121,2023-08-01,82.52345858388495,76.04153547897043,,83
122,2023-09-01,86.38664550128914,75.0880410379898,,83
123,2023-10-01,89.87338313535838,74.62276964973937,,83
124,2023-11-01,79.89215604407515,74.39573375375466,,83
125,2023-12-01,66.25101132398456,74.28494830816899,,83
126,2024-01-01,82.09609081781379,74.2308889494038,,83
127,2024-02-01,69.88513783213692,74.20450990426251,,83
128,2024-03-01,88.03901463464624,74.19163786807005,,83
129,2024-04-01,82.61132408008126,74.18535677203899,,83
130,2024-05-01,78.2882226177099,74.18229182048343,,83
131,2024-06-01,68.13639025626247,74.18079623309048,,83
108,2022-07-01,122.70727384808978,121.35865049008872,152.0,84
109,2022-08-01,148.82019011568826,146.08721389743226,142.0,84
110,2022-09-01,155.2188904137845,140.742020852951,139.0,84
111,2022-10-01,160.9200384713428,133.34537403839784,164.0,84
112,2022-11-01,137.43611177191346,147.6347493587282,151.0,84
113,2022-12-01,102.45707186558856,141.4230787240201,106.0,84
114,2023-01-01,136.98387596269498,116.5126780929238,149.0,84
115,2023-02-01,120.17096851424978,141.31364035559122,127.0,84
116,2023-03-01,137.42827875757644,136.36023378655304,166.0,84
117,2023-04-01,131.074753434033,148.77711204580726,160.0,84
118,2023-05-01,126.4016079690139,148.48428865163717,173.0,84
119,2023-06-01,97.5130567121994,149.221468407175,114.0,84
120,2023-07-01,118.13949278382992,122.11813659149456,,84
121,2023-08-01,144.13674511277105,126.43426885727447,,84
122,2023-09-01,151.2596273793543,137.73962196190212,,84
123,2023-10-01,158.08028855733812,141.06851796876836,,84
124,2023-11-01,132.6853025030354,141.22299545042063,,84
125,2023-12-01,98.48676884168644,139.2365776209426,,84
126,2024-01-01,133.2180526119826,137.81247405599498,,84
127,2024-02-01,116.79369274902068,137.26930377931782,,84
128,2024-03-01,136.66675922792993,137.4368514496214,,84
129,2024-04-01,125.77779064606938,137.7743569590928,,84
130,2024-05-01,122.6317628851278,138.00283675817946,,84
131,2024-06-01,91.13449664311538,138.05695030169852,,84
108,2022-07-01,64.77037929392,70.15235235426444,86.0,88
109,2022-08-01,76.15492592763253,74.22892433897806,72.0,88
110,2022-09-01,82.161319078468,68.52172356037899,70.0,88
111,2022-10-01,92.83219960224842,67.70640916343626,89.0,88
112,2022-11-01,76.1486855124463,75.45189593439216,60.0,88
113,2022-12-01,62.62006251557633,63.62983717872264,62.0,88
114,2023-01-01,74.47630454097015,64.44515157566536,73.0,88
115,2023-02-01,60.554663744331,68.92938075885036,71.0,88
116,2023-03-01,70.696250532897,68.11406636190762,88.0,88
117,2023-04-01,67.55188947285579,75.04423873592079,85.0,88
118,2023-05-01,68.36791056032565,73.8212671405067,82.0,88
119,2023-06-01,60.09233431569088,72.59829554509261,71.0,88
120,2023-07-01,66.50584066676441,68.11406636190762,,88
121,2023-08-01,76.36033158552543,66.93759474002862,,88
122,2023-09-01,82.57278711538389,66.45799761457236,,88
123,2023-10-01,94.44164459433148,66.26248639401395,,88
124,2023-11-01,77.67591592889868,66.18278483757139,,88
125,2023-12-01,63.70983159129919,66.15029392435821,,88
126,2024-01-01,75.41902457228854,66.13704876970195,,88
127,2024-02-01,62.08507082876304,66.13164928706145,,88
128,2024-03-01,73.11498437888153,66.12944814909504,,88
129,2024-04-01,68.87598603380484,66.1285508393582,,88
130,2024-05-01,70.46954803714884,66.12818504458471,,88
131,2024-06-01,59.2946209492399,66.12803592571214,,88
108,2022-07-01,105.0467908383192,110.68333333333337,133.0,90
109,2022-08-01,128.93980549179582,110.68333333333337,162.0,90
110,2022-09-01,77.09986233210812,110.68333333333337,95.0,90
111,2022-10-01,102.09761907470411,110.68333333333337,84.0,90
112,2022-11-01,135.04381955334426,110.68333333333337,118.0,90
113,2022-12-01,112.56606653026932,110.68333333333337,91.0,90
114,2023-01-01,147.1837523552393,110.68333333333337,123.0,90
115,2023-02-01,116.01981279600172,110.68333333333337,108.0,90
116,2023-03-01,122.61792928284407,110.68333333333337,157.0,90
117,2023-04-01,64.56711539233518,110.68333333333337,79.0,90
118,2023-05-01,131.69618064168344,110.68333333333337,140.0,90
119,2023-06-01,109.90051997814984,110.68333333333337,140.0,90
120,2023-07-01,105.77661988071468,110.68333333333337,,90
121,2023-08-01,128.98367994417714,110.68333333333337,,90
122,2023-09-01,76.46804975597301,110.68333333333337,,90
123,2023-10-01,101.64541390997962,110.68333333333337,,90
124,2023-11-01,136.8330355536177,110.68333333333337,,90
125,2023-12-01,113.63194748324572,110.68333333333337,,90
126,2024-01-01,147.6331477833303,110.68333333333337,,90
127,2024-02-01,116.95863015066388,110.68333333333337,,90
128,2024-03-01,125.93346336457644,110.68333333333337,,90
129,2024-04-01,68.61827409543936,110.68333333333337,,90
130,2024-05-01,129.15399393311762,110.68333333333337,,90
131,2024-06-01,106.9301379802855,110.68333333333337,,90
108,2022-07-01,84.88886960153617,84.22583595925538,85.0,94
109,2022-08-01,95.54042597595485,85.95461892404045,100.0,94
110,2022-09-01,109.68339293487404,92.43755504198448,89.0,94
111,2022-10-01,115.83331764250944,87.68340188882551,105.0,94
112,2022-11-01,98.39247277264214,94.5985337479658,104.0,94
113,2022-12-01,81.87859964626968,94.16633800676954,72.0,94
114,2023-01-01,98.11377210850291,80.33607428848897,103.0,94
115,2023-02-01,78.80399844705802,93.73414226557328,97.0,94
116,2023-03-01,100.05719759159348,91.14096781839568,95.0,94
117,2023-04-01,105.91204019003102,90.27657633600312,130.0,94
118,2023-05-01,94.94536075961868,105.4034272778725,110.0,94
119,2023-06-01,84.70693182616228,96.75951245394714,112.0,94
120,2023-07-01,86.73045226043767,97.62390393633969,,94
121,2023-08-01,96.7085720989209,91.41061644259726,,94
122,2023-09-01,111.54769847101149,88.72526004897375,,94
123,2023-10-01,118.077929476037,87.5646604520555,,94
124,2023-11-01,100.4122724492258,87.06305424903333,,94
125,2023-12-01,83.94516144248743,86.84626218432952,,94
126,2024-01-01,99.98071447997404,86.75256557723938,,94
127,2024-02-01,80.60230625676618,86.71207030269049,,94
128,2024-03-01,102.70850280477228,86.69456841749188,,94
129,2024-04-01,108.08495732672398,86.68700417724614,,94
130,2024-05-01,95.92079146584516,86.68373494482654,,94
131,2024-06-01,85.51620946037315,86.68232199649782,,94
108,2022-07-01,31.66067282648295,23.22686559232488,42.0,100
109,2022-08-01,33.96788752373615,26.12365120996077,30.0,100
110,2022-09-01,17.550778768024205,18.80985350372473,18.0,100
111,2022-10-01,11.657168415741417,11.94801250069746,9.0,100
112,2022-11-01,10.33120457429354,7.728123805422992,10.0,100
113,2022-12-01,11.448423289526408,8.748009099039923,6.0,100
114,2023-01-01,10.496196200338275,9.646326699923254,7.0,100
115,2023-02-01,9.977539897985515,13.16183366056856,10.0,100
116,2023-03-01,14.327733811287272,17.497952246832604,14.0,100
117,2023-04-01,8.92864148373561,21.520966485548595,5.0,100
118,2023-05-01,17.569792315440786,20.35717423077756,13.0,100
119,2023-06-01,17.70699755877475,23.97023756845722,16.0,100
120,2023-07-01,31.502586973597097,24.79783294923879,,100
121,2023-08-01,33.449343736381266,26.267052525783075,,100
122,2023-09-01,17.230928237657658,24.123589516805048,,100
123,2023-10-01,11.488140343871018,20.19452009197304,,100
124,2023-11-01,10.094832920900826,15.904765347990413,,100
125,2023-12-01,11.247622011268342,12.441109188995071,,100
126,2024-01-01,10.19233197349948,10.610071279137715,,100
127,2024-02-01,9.64261357837842,10.71021318924214,,100
128,2024-03-01,14.186699930978271,12.519157559473792,,100
129,2024-04-01,9.0222402961089,15.405917759698628,,100
130,2024-05-01,17.094928564729052,18.53261172646569,,100
131,2024-06-01,17.3806836901469,21.08700185284529,,100
108,2022-07-01,19.333767564222427,21.175986087716183,24.0,101
109,2022-08-01,24.95231825899796,21.4579885908341,30.0,101
110,2022-09-01,19.7037525140829,23.236130165192392,14.0,101
111,2022-10-01,20.739280032948,19.80061856549101,25.0,101
112,2022-11-01,21.51681549720861,21.020042319334195,18.0,101
113,2022-12-01,22.396420027783037,19.74492534804547,5.0,101
114,2023-01-01,22.195593255678904,15.5494349981175,26.0,101
115,2023-02-01,21.78665718781681,19.097444385166146,21.0,101
116,2023-03-01,22.96533613644248,19.56865471071351,26.0,101
117,2023-04-01,18.577892745370683,21.17238281490373,20.0,101
118,2023-05-01,21.43528054070118,20.367757292174467,36.0,101
119,2023-06-01,17.262704955564068,24.305850490279376,27.0,101
120,2023-07-01,20.002444423231623,23.890072066224704,,101
121,2023-08-01,25.26698842077533,22.829235856188017,,101
122,2023-09-01,20.061440486595465,21.99292900614669,,101
123,2023-10-01,21.36498531713449,21.33362916248669,,101
124,2023-11-01,22.20001563428083,20.81387222897764,,101
125,2023-12-01,22.96564896938652,20.404123504586845,,101
126,2024-01-01,22.73889145324945,20.08109940175021,,101
127,2024-02-01,22.14911695707228,19.82644437831225,,101
128,2024-03-01,23.263377686323828,19.625687901031707,,101
129,2024-04-01,19.3060924016474,19.46742217108073,,101
130,2024-05-01,21.77794021102861,19.34265388655902,,101
131,2024-06-01,17.590193194632835,19.244293206534905,,101
108,2022-07-01,98.45856023942616,96.96758518242918,93.0,102
